latitude,longitude,datetime,confidence,date,surface_temperature_celcius
-37.9085,141.1038,2018-05-22T04:32:20,98,22/05/2018,82
-37.7287,143.1682,2018-05-22T04:32:20,61,22/05/2018,41
-37.7379,143.1706,2018-05-22T04:32:20,58,22/05/2018,40
-38.4349,146.3122,2018-05-22T04:32:20,100,22/05/2018,93
-38.4792,146.3081,2018-05-22T04:32:20,89,22/05/2018,65
-36.5722,146.7572,2018-05-22T00:15:00,85,22/05/2018,59
-38.4412,146.3188,2018-05-22T00:13:10,74,22/05/2018,48
-38.4322,146.3208,2018-05-22T00:13:00,61,22/05/2018,42
-37.9077,141.1101,2018-05-22T00:13:00,66,22/05/2018,43
-37.9047,141.0945,2018-05-22T00:13:00,100,22/05/2018,90
-38.4888,146.5226,2018-05-22T00:13:00,89,22/05/2018,64
-36.1337,146.1243,2018-05-18T03:25:00,61,18/05/2018,41
-36.8431,147.5395,2018-05-18T03:21:10,68,18/05/2018,44
-36.8403,147.5354,2018-05-18T03:21:10,69,18/05/2018,45
-36.1369,146.116,2018-05-18T03:21:10,64,18/05/2018,42
-37.164,148.915,2018-05-18T00:43:10,55,18/05/2018,42
-37.1521,148.9446,2018-05-18T00:38:10,66,18/05/2018,46
-37.166,148.9436,2018-05-18T00:37:20,75,18/05/2018,49
-36.1841,145.1836,2018-05-17T04:14:10,79,17/05/2018,52
-36.1875,143.5158,2018-05-16T03:37:40,53,16/05/2018,39
-36.1887,143.4722,2018-05-16T03:32:50,56,16/05/2018,39
-37.2465,144.3795,2018-05-16T00:48:40,61,16/05/2018,41
-36.9826,143.6671,2018-05-15T04:36:40,78,15/05/2018,51
-36.4437,143.5726,2018-05-15T04:35:20,64,15/05/2018,42
-36.3987,142.6332,2018-05-15T04:34:50,59,15/05/2018,40
-37.4984,142.9739,2018-05-15T04:34:30,93,15/05/2018,73
-37.253,144.3681,2018-05-15T04:34:30,96,15/05/2018,78
-36.2993,143.2461,2018-05-15T04:33:50,76,15/05/2018,50
-36.3065,141.4495,2018-05-15T04:33:20,69,15/05/2018,44
-37.5074,142.976,2018-05-15T04:33:20,66,15/05/2018,43
-36.3636,141.3622,2018-05-15T04:33:00,83,15/05/2018,57
-36.9396,143.1462,2018-05-15T04:33:00,92,15/05/2018,70
-37.2622,144.3704,2018-05-15T04:32:50,55,15/05/2018,39
-36.3111,143.7704,2018-05-15T04:32:50,69,15/05/2018,44
-36.7159,141.4716,2018-05-15T04:32:50,51,15/05/2018,38
-36.5963,144.0066,2018-05-15T04:32:50,51,15/05/2018,38
-36.5738,142.3038,2018-05-15T04:32:50,100,15/05/2018,101
-36.4293,141.2933,2018-05-15T04:32:50,84,15/05/2018,58
-36.3387,141.7542,2018-05-15T04:31:20,96,15/05/2018,77
-37.2793,143.8934,2018-05-15T04:31:10,87,15/05/2018,62
-37.2512,144.3799,2018-05-15T04:30:00,86,15/05/2018,60
-38.0395,146.0486,2018-05-15T04:29:50,83,15/05/2018,63
-36.5828,142.3058,2018-05-15T04:29:50,84,15/05/2018,58
-36.4216,141.2799,2018-05-15T04:29:40,60,15/05/2018,40
-36.4317,143.0967,2018-05-15T04:29:40,64,15/05/2018,42
-36.2538,145.5929,2018-05-15T04:29:30,63,15/05/2018,42
-36.437,144.1478,2018-05-15T04:29:30,66,15/05/2018,43
-36.6217,142.0944,2018-05-15T04:29:10,55,15/05/2018,39
-36.3652,141.3508,2018-05-15T04:28:40,66,15/05/2018,43
-36.8241,145.1274,2018-05-15T04:28:20,56,15/05/2018,39
-36.3296,141.7522,2018-05-15T04:28:10,63,15/05/2018,41
-35.7542,142.5039,2018-05-15T04:28:10,64,15/05/2018,42
-36.3433,143.4369,2018-05-15T04:28:00,100,15/05/2018,94
-36.3728,141.3641,2018-05-15T04:28:00,71,15/05/2018,46
-36.4371,141.7692,2018-05-15T04:28:00,74,15/05/2018,48
-37.0167,143.8586,2018-05-15T04:28:00,87,15/05/2018,62
-36.345,143.4256,2018-05-15T04:28:00,100,15/05/2018,87
-36.7032,144.0992,2018-05-15T04:27:50,90,15/05/2018,66
-37.9308,144.3325,2018-05-15T04:27:40,78,15/05/2018,51
-36.4348,141.3,2018-05-15T04:27:10,78,15/05/2018,52
-36.3019,146.4343,2018-05-15T04:27:10,67,15/05/2018,43
-36.3638,143.9086,2018-05-15T04:27:10,71,15/05/2018,46
-36.3542,141.0935,2018-05-15T04:27:10,63,15/05/2018,41
-36.4277,141.3047,2018-05-15T04:27:00,79,15/05/2018,52
-36.3362,141.4973,2018-05-15T04:26:40,78,15/05/2018,52
-35.6785,143.5077,2018-05-15T04:26:40,57,15/05/2018,39
-36.6755,141.5039,2018-05-15T04:26:40,68,15/05/2018,45
-35.4591,142.062,2018-05-15T04:26:40,74,15/05/2018,48
-34.5019,141.3528,2018-05-15T04:26:30,71,15/05/2018,46
-36.1648,143.3362,2018-05-15T04:26:30,77,15/05/2018,55
-36.301,143.2349,2018-05-15T04:26:20,70,15/05/2018,45
-36.3156,141.4514,2018-05-15T04:26:20,84,15/05/2018,57
-36.3402,141.7429,2018-05-15T04:26:20,96,15/05/2018,77
-36.3971,142.6444,2018-05-15T04:26:20,69,15/05/2018,44
-36.3704,143.0191,2018-05-15T04:26:20,76,15/05/2018,49
-36.4226,143.0946,2018-05-15T04:26:20,56,15/05/2018,39
-36.674,141.5154,2018-05-15T04:26:20,80,15/05/2018,53
-36.5661,142.2956,2018-05-15T04:26:20,89,15/05/2018,65
-36.5646,142.3068,2018-05-15T04:26:20,52,15/05/2018,48
-36.5754,142.2926,2018-05-15T04:26:20,100,15/05/2018,111
-36.3073,144.2678,2018-05-15T04:26:20,70,15/05/2018,45
-36.7126,141.6358,2018-05-15T04:26:20,64,15/05/2018,42
-36.4347,143.5704,2018-05-15T04:26:20,63,15/05/2018,42
-36.7217,141.6378,2018-05-15T04:26:20,83,15/05/2018,56
-36.7536,141.6092,2018-05-15T04:26:20,70,15/05/2018,45
-36.7611,141.6048,2018-05-15T04:26:20,68,15/05/2018,44
-36.5664,142.9892,2018-05-15T04:26:20,65,15/05/2018,42
-36.5648,143.0004,2018-05-15T04:26:20,82,15/05/2018,55
-36.6483,142.4878,2018-05-15T04:26:20,60,15/05/2018,41
-36.5023,143.6038,2018-05-15T04:26:20,85,15/05/2018,66
-36.4617,144.6381,2018-05-15T04:26:20,70,15/05/2018,48
-36.8616,142.8025,2018-05-15T04:26:20,90,15/05/2018,78
-36.86,142.8137,2018-05-15T04:26:20,66,15/05/2018,45
-36.3119,146.4371,2018-05-15T04:26:20,69,15/05/2018,44
-36.7215,144.1037,2018-05-15T04:26:20,86,15/05/2018,60
-36.6463,144.7594,2018-05-15T04:26:20,59,15/05/2018,41
-36.6288,144.8682,2018-05-15T04:26:20,72,15/05/2018,47
-36.6664,144.7828,2018-05-15T04:26:20,82,15/05/2018,55
-36.8221,145.1397,2018-05-15T04:26:20,78,15/05/2018,52
-37.2794,143.5903,2018-05-15T04:26:20,51,15/05/2018,44
-37.2777,143.6017,2018-05-15T04:26:20,83,15/05/2018,56
-37.1402,144.6153,2018-05-15T04:26:20,86,15/05/2018,61
-37.2811,143.8819,2018-05-15T04:26:20,66,15/05/2018,43
-38.0372,146.0616,2018-05-15T04:26:20,90,15/05/2018,67
-38.049,146.0513,2018-05-15T04:26:20,94,15/05/2018,74
-38.0468,146.0644,2018-05-15T04:26:20,100,15/05/2018,110
-34.4929,141.3558,2018-05-15T04:26:20,71,15/05/2018,46
-35.4666,142.0749,2018-05-15T04:26:20,89,15/05/2018,65
-35.7632,142.5059,2018-05-15T04:26:20,72,15/05/2018,47
-36.0411,141.7071,2018-05-15T04:26:20,69,15/05/2018,44
-36.0396,141.7183,2018-05-15T04:26:20,95,15/05/2018,76
-35.9903,142.2708,2018-05-15T04:26:20,69,15/05/2018,45
-36.4058,141.5175,2018-05-15T04:26:20,72,15/05/2018,46
-36.1631,143.3475,2018-05-15T04:26:20,70,15/05/2018,45
-36.7018,143.1431,2018-05-15T04:26:20,81,15/05/2018,54
-36.2775,146.1026,2018-05-15T04:26:20,94,15/05/2018,74
-36.3178,145.9308,2018-05-15T04:26:20,86,15/05/2018,60
-36.3831,145.7276,2018-05-15T04:26:20,71,15/05/2018,45
-37.446,142.8978,2018-05-15T04:26:20,72,15/05/2018,47
-37.4444,142.9091,2018-05-15T04:26:20,71,15/05/2018,45
-38.0219,141.2238,2018-05-15T04:26:20,76,15/05/2018,62
-37.7481,143.4151,2018-05-15T04:26:20,64,15/05/2018,42
-38.0361,146.0567,2018-05-15T00:12:10,100,15/05/2018,90
-38.038,146.0685,2018-05-15T00:07:50,76,15/05/2018,49
-36.4212,141.2381,2018-05-14T01:00:50,75,14/05/2018,49
-36.1431,143.5499,2018-05-13T04:45:40,100,13/05/2018,102
-36.4365,145.845,2018-05-13T04:45:30,72,13/05/2018,46
-36.3254,144.3638,2018-05-13T04:43:30,95,13/05/2018,77
-36.353,144.5977,2018-05-13T04:42:20,50,13/05/2018,38
-36.4489,144.1445,2018-05-13T04:42:00,69,13/05/2018,45
-34.9917,141.8885,2018-05-13T04:42:00,52,13/05/2018,49
-36.4032,144.0604,2018-05-13T04:42:00,69,13/05/2018,45
-36.0816,145.859,2018-05-13T04:41:50,100,13/05/2018,98
-36.3011,145.9395,2018-05-13T04:40:30,76,13/05/2018,50
-36.3883,143.7526,2018-05-13T04:40:20,56,13/05/2018,39
-34.9938,141.876,2018-05-13T04:40:20,100,13/05/2018,120
-36.1532,143.5527,2018-05-13T04:40:10,100,13/05/2018,90
-36.5513,144.1473,2018-05-13T04:40:10,66,13/05/2018,43
-36.3636,144.4821,2018-05-13T04:39:50,81,13/05/2018,55
-36.4837,142.6042,2018-05-13T04:39:30,83,13/05/2018,63
-36.6361,144.5124,2018-05-13T04:39:10,66,13/05/2018,43
-36.4763,142.5887,2018-05-13T04:39:00,74,13/05/2018,51
-36.0097,141.7625,2018-05-13T04:39:00,85,13/05/2018,60
-36.3742,144.4851,2018-05-13T04:39:00,75,13/05/2018,49
-36.0077,141.7747,2018-05-13T04:38:50,100,13/05/2018,93
-36.4005,144.0756,2018-05-13T04:38:40,78,13/05/2018,51
-37.9378,144.3115,2018-05-13T04:38:40,87,13/05/2018,62
-37.1999,143.6425,2018-05-13T04:38:40,62,13/05/2018,41
-36.4477,145.8352,2018-05-13T04:38:40,81,13/05/2018,54
-34.9959,141.8635,2018-05-13T04:38:40,53,13/05/2018,49
-34.9843,141.8736,2018-05-13T04:38:40,53,13/05/2018,48
-36.4403,145.826,2018-05-13T04:38:40,86,13/05/2018,60
-36.2972,145.9588,2018-05-13T04:38:40,84,13/05/2018,57
-36.391,144.5747,2018-05-13T04:38:40,85,13/05/2018,60
-36.3712,144.5011,2018-05-13T04:38:40,87,13/05/2018,62
-36.3606,144.498,2018-05-13T04:38:40,84,13/05/2018,58
-36.0828,145.873,2018-05-13T04:38:40,94,13/05/2018,75
-36.075,145.8501,2018-05-13T04:38:40,78,13/05/2018,51
-36.1404,143.5643,2018-05-13T04:38:40,100,13/05/2018,113
-36.1411,143.5727,2018-05-13T04:38:40,78,13/05/2018,51
-36.1462,143.5438,2018-05-13T04:38:40,74,13/05/2018,51
-36.174,142.737,2018-05-13T04:38:40,79,13/05/2018,52
-35.9979,143.6803,2018-05-13T04:38:40,82,13/05/2018,56
-36.5541,144.1321,2018-05-13T04:38:40,91,13/05/2018,69
-36.8399,142.6291,2018-05-13T04:38:40,57,13/05/2018,39
-35.708,143.7987,2018-05-13T04:38:40,50,13/05/2018,38
-35.6819,143.5275,2018-05-13T04:38:40,91,13/05/2018,69
-35.6846,143.5129,2018-05-13T04:38:40,82,13/05/2018,55
-36.3148,144.3607,2018-05-13T04:38:40,75,13/05/2018,49
-35.6871,143.5235,2018-05-13T04:38:40,90,13/05/2018,68
-36.3832,143.7566,2018-05-13T04:38:40,68,13/05/2018,44
-36.304,143.7445,2018-05-13T04:38:40,59,13/05/2018,40
-36.591,141.7194,2018-05-13T04:38:40,55,13/05/2018,40
-36.8377,142.642,2018-05-13T04:38:40,68,13/05/2018,44
-36.1506,143.5671,2018-05-13T04:38:40,100,13/05/2018,95
-35.7108,143.7836,2018-05-13T04:38:40,86,13/05/2018,60
-36.0518,141.6846,2018-05-13T04:38:40,63,13/05/2018,42
-36.3984,144.0271,2018-05-13T04:38:40,85,13/05/2018,60
-36.7321,143.1978,2018-05-13T04:38:40,54,13/05/2018,46
-36.5375,146.0866,2018-05-12T04:02:30,64,12/05/2018,42
-37.82,145.9954,2018-05-12T03:57:40,83,12/05/2018,57
-36.358,144.4905,2018-05-12T03:56:10,70,12/05/2018,45
-34.9194,140.9678,2018-05-12T03:56:10,66,12/05/2018,43
-37.4671,145.9962,2018-05-12T03:56:10,93,12/05/2018,73
-36.4061,143.0987,2018-05-12T03:56:10,64,12/05/2018,42
-37.9742,141.1855,2018-05-12T03:56:10,78,12/05/2018,51
-37.4688,145.98,2018-05-12T03:56:10,87,12/05/2018,62
-36.5509,144.1143,2018-05-12T03:56:10,76,12/05/2018,50
-37.9774,141.2029,2018-05-12T01:15:30,67,12/05/2018,50
-36.2911,141.1664,2018-05-11T04:57:20,90,11/05/2018,67
-36.2842,141.1741,2018-05-11T04:57:20,96,11/05/2018,79
-36.3492,140.9727,2018-05-11T04:54:00,88,11/05/2018,63
-36.7218,141.6411,2018-05-11T04:51:00,89,11/05/2018,65
-37.3656,141.3903,2018-05-11T04:50:40,84,11/05/2018,78
-36.1188,145.156,2018-05-11T04:50:40,65,11/05/2018,42
-36.4179,144.2924,2018-05-11T04:50:40,94,11/05/2018,75
-35.4173,143.2041,2018-05-11T04:50:40,54,11/05/2018,39
-36.3207,140.9737,2018-05-11T04:50:40,92,11/05/2018,70
-36.3493,141.5238,2018-05-11T04:50:40,70,11/05/2018,45
-36.3909,141.1843,2018-05-11T04:50:40,54,11/05/2018,39
-36.2882,141.1821,2018-05-11T04:50:40,99,11/05/2018,86
-36.3153,140.9789,2018-05-11T04:50:40,91,11/05/2018,69
-36.1271,145.1541,2018-05-11T04:50:40,75,11/05/2018,48
-36.4169,144.2994,2018-05-11T04:50:40,97,11/05/2018,81
-36.422,144.2761,2018-05-11T04:50:40,80,11/05/2018,53
-36.4713,144.4747,2018-05-11T04:50:40,58,11/05/2018,40
-38.5657,146.438,2018-05-11T00:33:30,70,11/05/2018,45
-38.5675,146.4563,2018-05-11T00:33:20,68,11/05/2018,44
-36.8094,142.8885,2018-05-10T04:16:30,96,10/05/2018,77
-38.0765,143.9516,2018-05-10T04:16:10,79,10/05/2018,53
-35.1175,141.1396,2018-05-10T04:16:10,84,10/05/2018,58
-37.4522,142.9279,2018-05-10T04:15:50,71,10/05/2018,46
-36.7937,141.3669,2018-05-10T04:14:30,66,10/05/2018,43
-37.687,143.4397,2018-05-10T04:14:20,88,10/05/2018,64
-36.3455,141.5655,2018-05-10T04:14:20,75,10/05/2018,49
-36.2359,141.3007,2018-05-10T04:14:10,55,10/05/2018,41
-37.5657,143.0689,2018-05-10T04:14:10,100,10/05/2018,103
-36.587,142.87,2018-05-10T04:14:00,65,10/05/2018,42
-35.2312,141.0149,2018-05-10T04:13:30,71,10/05/2018,45
-36.3933,144.1287,2018-05-10T04:12:50,87,10/05/2018,63
-36.8142,142.8947,2018-05-10T04:12:50,86,10/05/2018,60
-36.9299,142.9671,2018-05-10T04:11:40,71,10/05/2018,46
-37.6518,142.9159,2018-05-10T04:11:30,83,10/05/2018,57
-36.9731,143.9437,2018-05-10T04:11:10,69,10/05/2018,44
-37.8323,147.2232,2018-05-10T04:11:10,84,10/05/2018,68
-36.7532,141.7986,2018-05-10T04:11:10,63,10/05/2018,42
-36.9664,142.1561,2018-05-10T04:11:10,81,10/05/2018,55
-36.7227,144.5374,2018-05-10T04:11:10,77,10/05/2018,50
-36.6258,142.9987,2018-05-10T04:11:10,64,10/05/2018,42
-36.0236,143.2158,2018-05-10T04:10:10,67,10/05/2018,43
-37.4574,142.9354,2018-05-10T04:10:00,59,10/05/2018,40
-37.3317,143.822,2018-05-10T04:09:50,57,10/05/2018,41
-36.6329,142.9903,2018-05-10T04:09:40,57,10/05/2018,43
-36.884,145.8938,2018-05-10T04:09:40,66,10/05/2018,43
-37.5263,143.0882,2018-05-10T04:09:40,56,10/05/2018,53
-37.7006,143.2124,2018-05-10T04:09:30,75,10/05/2018,48
-36.5741,143.8891,2018-05-10T04:09:20,74,10/05/2018,48
-36.2455,141.3205,2018-05-10T04:09:20,62,10/05/2018,43
-36.5757,143.8756,2018-05-10T04:08:50,82,10/05/2018,55
-37.7461,142.7369,2018-05-10T04:08:50,56,10/05/2018,39
-38.2853,145.9519,2018-05-10T04:08:50,98,10/05/2018,83
-38.2375,142.8363,2018-05-10T04:08:50,98,10/05/2018,82
-36.797,141.3621,2018-05-10T04:08:50,82,10/05/2018,55
-37.4463,142.7829,2018-05-10T04:08:50,92,10/05/2018,70
-38.5214,146.4027,2018-05-10T04:08:30,84,10/05/2018,57
-37.4366,143.1352,2018-05-10T04:08:30,74,10/05/2018,48
-36.2443,141.3069,2018-05-10T04:08:30,86,10/05/2018,61
-36.7954,141.3483,2018-05-10T04:08:30,83,10/05/2018,56
-36.4312,143.9942,2018-05-10T04:08:30,71,10/05/2018,46
-38.294,143.7227,2018-05-10T04:08:20,60,10/05/2018,41
-37.4381,143.1201,2018-05-10T04:08:20,78,10/05/2018,51
-37.2068,142.9226,2018-05-10T04:08:20,76,10/05/2018,49
-37.6659,143.186,2018-05-10T04:08:10,61,10/05/2018,41
-37.7506,142.7265,2018-05-10T04:08:10,63,10/05/2018,41
-37.6854,143.4543,2018-05-10T04:08:10,95,10/05/2018,76
-37.7637,143.4072,2018-05-10T04:08:10,73,10/05/2018,47
-37.959,143.5497,2018-05-10T04:08:10,60,10/05/2018,40
-37.3655,148.2821,2018-05-10T04:08:10,85,10/05/2018,59
-38.0189,143.6406,2018-05-10T04:08:10,68,10/05/2018,44
-38.0781,143.9374,2018-05-10T04:08:10,80,10/05/2018,54
-38.0881,143.9391,2018-05-10T04:08:10,99,10/05/2018,84
-38.0866,143.9534,2018-05-10T04:08:10,96,10/05/2018,78
-38.2391,142.82,2018-05-10T04:08:10,92,10/05/2018,71
-38.2481,142.8381,2018-05-10T04:08:10,68,10/05/2018,44
-37.8158,147.2077,2018-05-10T04:08:10,80,10/05/2018,53
-38.5123,146.4007,2018-05-10T04:08:10,100,10/05/2018,89
-38.5138,146.3889,2018-05-10T04:08:10,76,10/05/2018,49
-38.293,145.966,2018-05-10T04:08:10,65,10/05/2018,43
-38.2946,145.9538,2018-05-10T04:08:10,74,10/05/2018,48
-38.2838,145.9641,2018-05-10T04:08:10,80,10/05/2018,53
-37.8339,147.2118,2018-05-10T04:08:10,100,10/05/2018,113
-37.8265,147.1984,2018-05-10T04:08:10,76,10/05/2018,49
-36.9827,141.4064,2018-05-10T04:08:10,62,10/05/2018,41
-36.9647,142.1729,2018-05-10T04:08:10,74,10/05/2018,48
-36.7185,144.5427,2018-05-10T04:08:10,81,10/05/2018,55
-36.754,141.7932,2018-05-10T04:08:10,64,10/05/2018,42
-36.7212,144.5501,2018-05-10T04:08:10,86,10/05/2018,60
-36.9315,142.9519,2018-05-10T04:08:10,80,10/05/2018,53
-36.9054,143.9176,2018-05-10T04:08:10,81,10/05/2018,55
-36.7988,141.3436,2018-05-10T04:08:10,71,10/05/2018,46
-36.5886,142.8549,2018-05-10T04:08:10,55,10/05/2018,39
-36.9748,143.9369,2018-05-10T04:08:10,55,10/05/2018,39
-37.3456,141.1885,2018-05-10T04:08:10,87,10/05/2018,62
-36.8084,145.9198,2018-05-10T04:08:10,67,10/05/2018,43
-37.3405,141.1927,2018-05-10T04:08:10,84,10/05/2018,58
-37.2549,142.7719,2018-05-10T04:08:10,53,10/05/2018,38
-36.1672,145.8389,2018-05-10T04:08:10,81,10/05/2018,54
-36.1687,145.8275,2018-05-10T04:08:10,68,10/05/2018,44
-36.3355,144.5241,2018-05-10T04:08:10,51,10/05/2018,38
-36.3371,144.5115,2018-05-10T04:08:10,76,10/05/2018,49
-36.4944,141.8992,2018-05-10T04:08:10,58,10/05/2018,40
-37.1749,143.9573,2018-05-10T04:08:10,69,10/05/2018,44
-37.3025,143.4635,2018-05-10T04:08:10,52,10/05/2018,39
-37.3009,143.4777,2018-05-10T04:08:10,52,10/05/2018,39
-36.3438,141.5832,2018-05-10T04:08:10,96,10/05/2018,78
-35.9423,145.0943,2018-05-10T04:08:10,79,10/05/2018,52
-35.9438,145.0824,2018-05-10T04:08:10,78,10/05/2018,52
-37.2991,143.4681,2018-05-10T04:08:10,77,10/05/2018,51
-37.4373,142.7654,2018-05-10T04:08:10,87,10/05/2018,62
-36.2715,141.0081,2018-05-10T04:08:10,86,10/05/2018,61
-36.2341,141.3188,2018-05-10T04:08:10,57,10/05/2018,41
-37.4357,142.7813,2018-05-10T04:08:10,94,10/05/2018,74
-37.3233,143.8061,2018-05-10T04:08:10,76,10/05/2018,49
-36.2646,141.0021,2018-05-10T04:08:10,82,10/05/2018,55
-35.7421,142.5634,2018-05-10T04:08:10,60,10/05/2018,40
-37.4479,142.7671,2018-05-10T04:08:10,87,10/05/2018,62
-37.3333,143.8079,2018-05-10T04:08:10,75,10/05/2018,48
-37.4304,143.1275,2018-05-10T04:08:10,60,10/05/2018,47
-37.459,142.9198,2018-05-10T04:08:10,54,10/05/2018,39
-36.8158,142.8794,2018-05-10T04:08:10,66,10/05/2018,43
-37.4732,143.1877,2018-05-10T04:08:10,74,10/05/2018,48
-37.4716,143.2027,2018-05-10T04:08:10,75,10/05/2018,49
-37.5005,143.1305,2018-05-10T04:08:10,79,10/05/2018,52
-37.4988,143.1458,2018-05-10T04:08:10,85,10/05/2018,59
-37.5529,142.9882,2018-05-10T04:08:10,79,10/05/2018,52
-37.5553,143.0672,2018-05-10T04:08:10,78,10/05/2018,53
-37.5673,143.0535,2018-05-10T04:08:10,69,10/05/2018,44
-37.522,143.4742,2018-05-10T04:08:10,71,10/05/2018,46
-37.6158,142.6931,2018-05-10T04:08:10,76,10/05/2018,49
-37.597,143.0741,2018-05-10T04:08:10,52,10/05/2018,38
-37.5954,143.0895,2018-05-10T04:08:10,80,10/05/2018,53
-37.5867,143.6256,2018-05-10T04:08:10,99,10/05/2018,85
-37.527,143.4752,2018-05-09T12:56:40,81,9/05/2018,39
-36.2685,141.0912,2018-05-09T05:09:50,60,9/05/2018,40
-36.0195,141.6772,2018-05-09T05:03:40,71,9/05/2018,46
-36.6519,142.8362,2018-05-09T05:02:50,57,9/05/2018,39
-36.2635,141.1145,2018-05-09T05:02:50,58,9/05/2018,40
-36.3488,141.148,2018-05-09T05:02:50,81,9/05/2018,54
-36.6497,142.8306,2018-05-09T05:02:50,51,9/05/2018,38
-36.0841,141.1426,2018-05-09T05:02:50,60,9/05/2018,40
-36.2748,145.7718,2018-05-09T03:32:10,59,9/05/2018,40
-36.2727,145.8181,2018-05-09T03:27:10,74,9/05/2018,47
-36.2779,145.7794,2018-05-09T03:26:50,72,9/05/2018,47
-36.2761,145.8256,2018-05-09T03:26:50,53,9/05/2018,43
-38.3849,146.6745,2018-05-09T00:42:30,55,9/05/2018,39
-36.3182,141.6684,2018-05-08T04:26:50,64,8/05/2018,42
-36.2306,143.6408,2018-05-08T04:26:50,93,8/05/2018,72
-36.4001,143.1512,2018-05-08T04:24:40,59,8/05/2018,40
-36.4183,141.6816,2018-05-08T04:24:00,87,8/05/2018,62
-35.9225,143.5451,2018-05-08T04:21:40,66,8/05/2018,43
-36.3012,141.163,2018-05-08T04:21:10,70,8/05/2018,45
-36.3492,145.9333,2018-05-08T04:20:40,73,8/05/2018,47
-36.3864,141.3034,2018-05-08T04:20:40,80,8/05/2018,54
-36.4532,143.1564,2018-05-08T04:20:20,83,8/05/2018,56
-36.3493,145.8723,2018-05-08T04:20:10,86,8/05/2018,60
-36.4226,141.6752,2018-05-08T04:20:10,69,8/05/2018,45
-36.4168,141.6939,2018-05-08T04:20:10,91,8/05/2018,68
-36.2396,143.6427,2018-05-08T04:20:10,79,8/05/2018,53
-36.4547,143.145,2018-05-08T04:20:10,74,8/05/2018,48
-36.4196,141.6999,2018-05-08T04:20:10,76,8/05/2018,50
-36.1963,145.194,2018-05-08T04:20:10,72,8/05/2018,46
-36.0744,146.688,2018-05-08T04:20:10,51,8/05/2018,38
-36.2756,145.811,2018-05-08T04:20:10,50,8/05/2018,39
-36.2848,145.8133,2018-05-08T04:20:10,100,8/05/2018,101
-36.2829,145.825,2018-05-08T04:20:10,100,8/05/2018,115
-36.3511,145.9216,2018-05-08T04:20:10,79,8/05/2018,52
-37.5304,143.4714,2018-05-08T04:20:10,77,8/05/2018,50
-36.4211,141.6875,2018-05-08T04:20:10,97,8/05/2018,81
-38.4068,147.0682,2018-05-08T00:01:40,69,8/05/2018,44
-36.5134,142.4682,2018-05-07T03:44:00,70,7/05/2018,53
-36.5152,142.4765,2018-05-07T03:39:30,73,7/05/2018,58
-36.1214,143.7078,2018-05-07T00:55:00,59,7/05/2018,40
-36.2936,145.1053,2018-05-06T04:39:30,73,6/05/2018,47
-36.0914,145.0299,2018-05-06T04:39:00,78,6/05/2018,51
-36.7317,142.0162,2018-05-06T04:39:00,64,6/05/2018,42
-35.6138,143.8666,2018-05-06T04:39:00,91,6/05/2018,68
-36.5141,145.0292,2018-05-06T04:37:40,62,6/05/2018,41
-36.3011,141.5705,2018-05-06T04:34:10,59,6/05/2018,40
-36.0885,145.0359,2018-05-06T04:33:00,95,6/05/2018,76
-36.3193,145.9162,2018-05-06T04:32:50,96,6/05/2018,78
-36.0889,145.0443,2018-05-06T04:32:30,85,6/05/2018,59
-36.0652,146.0764,2018-05-06T04:32:20,98,6/05/2018,82
-36.2961,144.861,2018-05-06T04:32:20,57,6/05/2018,39
-36.0682,146.0602,2018-05-06T04:32:20,100,6/05/2018,90
-36.2861,144.8582,2018-05-06T04:32:20,66,6/05/2018,43
-36.6892,145.5397,2018-05-06T04:32:20,75,6/05/2018,49
-35.33,142.4127,2018-05-06T00:16:40,83,6/05/2018,57
-37.7889,143.1324,2018-05-06T00:13:50,92,6/05/2018,71
-37.7772,143.1222,2018-05-06T00:13:00,70,6/05/2018,45
-36.6139,143.501,2018-05-05T03:59:10,95,5/05/2018,77
-36.2558,143.6443,2018-05-05T03:57:00,81,5/05/2018,54
-37.547,142.9081,2018-05-05T03:56:40,51,5/05/2018,42
-36.4251,142.2216,2018-05-05T03:56:00,58,5/05/2018,40
-36.1147,147.4958,2018-05-05T03:53:20,87,5/05/2018,63
-36.4426,140.9954,2018-05-05T03:53:10,84,5/05/2018,57
-37.9509,143.9599,2018-05-05T03:53:10,95,5/05/2018,76
-37.5406,142.9301,2018-05-05T03:52:30,59,5/05/2018,46
-36.3086,141.135,2018-05-05T03:51:50,82,5/05/2018,55
-35.9839,143.6719,2018-05-05T03:50:40,57,5/05/2018,47
-36.2987,141.1294,2018-05-05T03:50:40,79,5/05/2018,52
-36.2542,143.6256,2018-05-05T03:50:20,52,5/05/2018,38
-36.7145,143.471,2018-05-05T03:50:20,78,5/05/2018,52
-36.2523,143.6509,2018-05-05T03:50:20,74,5/05/2018,48
-36.4528,141.0038,2018-05-05T03:50:20,82,5/05/2018,55
-36.7072,143.4655,2018-05-05T03:50:20,72,5/05/2018,46
-36.4425,141.1907,2018-05-05T03:50:20,75,5/05/2018,48
-36.3596,141.0646,2018-05-05T03:50:20,53,5/05/2018,38
-37.5576,143.5687,2018-05-05T03:50:20,82,5/05/2018,56
-36.6224,143.5092,2018-05-05T03:50:20,97,5/05/2018,80
-36.3452,145.8969,2018-05-05T03:50:20,64,5/05/2018,42
-36.686,143.8575,2018-05-05T03:50:20,71,5/05/2018,46
